episode,num_iters,loss,sum_rewards,curr_eps,debug_param,time
37,1407,0.014832,-21,0.952887,569252,6725.214902
38,1676,0.013677,-19,0.951228,588770,6983.859167
39,1152,0.018137,-21,0.950087,604007,7186.428627
40,1264,0.018119,-19,0.948836,620470,7404.395868
41,1403,0.014871,-21,0.947447,637630,7636.760324
42,1233,0.017729,-20,0.946226,653330,7846.929988
43,1151,0.018090,-21,0.945087,667171,8032.298214
44,1264,0.016505,-21,0.943835,683782,8250.265276
45,1061,0.019608,-21,0.942785,697273,8438.951774
46,1100,0.018890,-21,0.941696,711563,8631.459813
47,1409,0.014778,-21,0.940301,729914,8882.405372
48,1184,0.017645,-21,0.939129,744294,9078.661769
49,1247,0.018360,-19,0.937894,759639,9286.883607
50,1215,0.017113,-21,0.936691,774800,9492.125119
51,1152,0.018947,-20,0.935551,788194,9675.432275
52,1408,0.015525,-20,0.934157,805831,9908.220988
53,1148,0.018092,-21,0.933021,820382,10102.566239
54,1209,0.018058,-20,0.931824,835168,10306.950197
55,1256,0.017391,-20,0.930580,849355,10503.389366
56,1338,0.016385,-20,0.929256,866537,10746.391729
57,1475,0.015497,-19,0.927795,884954,11001.917682
58,1130,0.019311,-20,0.926677,899396,11199.558658
59,1214,0.017102,-21,0.925475,915973,11416.831073
60,1211,0.017119,-21,0.924276,931709,11633.261095
61,1307,0.015915,-21,0.922982,949158,11870.069605
62,1100,0.018898,-21,0.921893,963516,12065.793398
63,1071,0.019326,-21,0.920833,977686,12257.328273
64,1100,0.018983,-21,0.919744,992622,12459.473197
65,1223,0.018675,-19,0.918533,1007696,12664.290133
66,1336,0.016333,-20,0.917210,1024417,12888.466115
67,1074,0.019298,-21,0.916147,1037043,13062.874055
68,1237,0.017614,-20,0.914922,1051742,13266.023873
69,1385,0.015787,-20,0.913551,1068080,13485.736718
70,1310,0.016633,-20,0.912254,1084539,13704.952543
71,1144,0.019094,-20,0.911122,1099452,13908.519496
72,1140,0.018310,-21,0.909993,1113532,14100.059798
73,1153,0.018023,-21,0.908852,1128924,14311.035277
74,1250,0.017408,-20,0.907614,1144611,14521.913332
75,1080,0.019147,-21,0.906545,1158157,14708.593645
76,1190,0.017359,-21,0.905367,1173709,14926.459932
77,1407,0.014789,-21,0.903974,1190569,15159.350271
78,1472,0.015554,-19,0.902517,1208594,15406.753394
79,1168,0.017763,-21,0.901360,1223349,15609.315120
80,1091,0.019100,-21,0.900280,1236949,15796.667686
81,1091,0.019034,-21,0.899200,1252276,16004.737031
82,1234,0.017613,-20,0.897979,1268313,16226.965270
83,1736,0.014376,-17,0.896260,1289876,16526.843864
84,1316,0.016568,-20,0.894957,1306299,16753.999178
85,1244,0.017501,-20,0.893725,1321806,16966.149884
86,1268,0.017199,-20,0.892470,1336966,17176.370594
87,1194,0.017330,-21,0.891288,1351651,17376.942625
88,1085,0.019143,-21,0.890214,1366159,17576.590717
89,1194,0.018248,-20,0.889032,1381835,17787.329299
90,1347,0.016887,-19,0.887698,1398849,18018.442512
91,1096,0.018876,-21,0.886613,1413033,18217.569854
92,1363,0.015953,-20,0.885264,1429843,18454.740057
93,1086,0.019109,-21,0.884189,1443507,18639.227472
94,1036,0.019908,-21,0.883163,1456864,18822.125222
95,1115,0.018486,-21,0.882059,1470814,19015.036244
96,1145,0.018038,-21,0.880926,1485070,19211.725836
97,1239,0.017601,-20,0.879699,1501528,19433.227276
98,1246,0.017450,-20,0.878466,1518511,19666.628910
99,1223,0.016950,-21,0.877255,1534668,19890.782673
100,1335,0.017085,-19,0.875933,1551396,20119.646147
101,1331,0.016357,-20,0.874616,1568815,20356.776257
102,1063,0.019415,-21,0.873563,1582309,20538.076417
103,1232,0.016750,-21,0.872343,1599186,20766.400696
104,1179,0.017552,-21,0.871176,1614474,20972.138115
105,1335,0.015557,-21,0.869855,1631264,21201.736184
106,1388,0.015677,-20,0.868480,1647857,21430.944671
107,1119,0.019401,-20,0.867373,1661922,21624.433740
108,1099,0.018777,-21,0.866285,1675906,21814.090500
109,1026,0.020135,-21,0.865269,1689316,21998.667590
110,1110,0.018638,-21,0.864170,1704009,22199.019944
111,1314,0.015680,-21,0.862869,1721140,22434.313656
112,1302,0.016718,-20,0.861580,1738413,22671.378898
113,1354,0.016770,-19,0.860240,1755922,22910.079304
114,1241,0.017558,-20,0.859011,1771736,23124.471422
115,1120,0.019396,-20,0.857902,1785534,23311.687362
116,1101,0.018745,-21,0.856812,1799058,23497.982704
117,1150,0.017984,-21,0.855674,1813488,23697.421996
118,1131,0.018193,-21,0.854554,1827553,23890.933345
119,1183,0.018342,-20,0.853383,1842034,24090.859475
120,1101,0.018797,-21,0.852293,1856585,24286.929678
121,1288,0.016904,-20,0.851018,1873520,24515.311982
122,1421,0.015305,-20,0.849611,1892300,24770.131733
123,1327,0.017138,-19,0.848297,1908769,24993.353583
124,1034,0.019939,-21,0.847274,1921274,25167.960257
125,1318,0.015724,-21,0.845969,1938059,25396.378947
126,1219,0.017784,-20,0.844762,1954577,25623.037104
127,1225,0.017753,-20,0.843549,1970505,25844.572408
128,1021,0.020092,-21,0.842539,1983584,26025.053182
129,1021,0.020149,-21,0.841528,1996383,26203.083456
130,1078,0.019196,-21,0.840461,2009396,26385.283919
131,1168,0.018579,-20,0.839304,2024749,26599.875578
132,1148,0.017967,-21,0.838168,2037923,26782.360216
133,1007,0.020444,-21,0.837171,2050847,26958.433412
134,1134,0.018227,-21,0.836048,2066106,27168.714750
135,1125,0.018361,-21,0.834934,2081329,27373.670823
136,1207,0.017945,-20,0.833739,2098240,27607.369422
137,1233,0.017649,-20,0.832519,2113875,27820.796813
138,1179,0.017540,-21,0.831352,2128085,28015.453382
139,1421,0.016029,-19,0.829945,2145365,28249.933428
140,1152,0.018835,-20,0.828804,2160332,28453.275772
141,1132,0.019145,-20,0.827684,2173906,28641.637986
142,1125,0.018345,-21,0.826570,2188612,28845.298419
143,1027,0.020038,-21,0.825553,2201224,29016.562662
144,1361,0.015955,-20,0.824206,2218575,29252.139265
145,1102,0.018705,-21,0.823115,2232043,29432.959853
146,1179,0.017481,-21,0.821948,2246548,29631.471422
147,1202,0.018053,-20,0.820758,2262030,29842.719587
148,1391,0.015640,-20,0.819380,2279519,30084.505144
149,1394,0.015576,-20,0.818000,2297043,30325.395793
150,1283,0.016912,-20,0.816730,2313737,30554.314051
151,1153,0.018775,-20,0.815589,2327929,30745.883517
152,1146,0.018887,-20,0.814454,2342180,30940.736101
153,1218,0.016903,-21,0.813248,2357911,31156.050440
154,1247,0.017372,-20,0.812014,2373809,31375.177875
155,1084,0.018990,-21,0.810941,2387132,31560.508971
156,1141,0.018073,-21,0.809811,2401376,31757.336838
157,1054,0.019615,-21,0.808768,2416084,31958.453317
158,1312,0.016511,-20,0.807469,2432369,32181.433622
159,1237,0.017564,-20,0.806244,2449077,32414.567275
160,1112,0.018571,-21,0.805143,2464489,32622.000268
161,1081,0.019065,-21,0.804073,2478373,32810.126918
162,1137,0.018150,-21,0.802947,2493478,33019.895068
163,1059,0.019431,-21,0.801899,2506527,33196.152764
164,1211,0.017857,-20,0.800700,2520958,33391.843774
165,1134,0.018162,-21,0.799577,2535322,33584.122279
166,1241,0.017472,-20,0.798349,2551755,33807.331057
167,1126,0.019178,-20,0.797234,2565775,33997.168474
168,1112,0.019474,-20,0.796133,2580016,34193.402172
169,1119,0.018438,-21,0.795025,2594334,34386.536781
170,1101,0.018690,-21,0.793935,2607519,34571.378395
171,1115,0.019346,-20,0.792832,2621636,34761.045208
172,1199,0.018077,-20,0.791645,2638256,34985.890371
173,1228,0.017697,-20,0.790429,2653937,35196.498130
174,1019,0.020213,-21,0.789420,2667007,35376.594066
175,1019,0.020194,-21,0.788411,2679183,35546.395483
176,1291,0.016789,-20,0.787133,2695571,35770.144881
177,1105,0.019621,-20,0.786039,2709743,35962.721352
178,1294,0.016739,-20,0.784758,2725955,36177.765503
179,1013,0.020301,-21,0.783755,2738937,36352.948725
180,1029,0.019969,-21,0.782737,2752425,36534.771047
181,1018,0.020175,-21,0.781729,2766805,36727.170331
182,1137,0.019091,-20,0.780603,2781803,36925.088010
183,1039,0.019821,-21,0.779575,2795671,37115.523208
184,1230,0.018432,-19,0.778357,2811905,37339.832126
185,1267,0.017953,-19,0.777102,2828334,37563.443196
186,1043,0.019734,-21,0.776070,2840705,37733.574720
187,1229,0.017646,-20,0.774853,2856428,37951.984335
188,1464,0.015481,-19,0.773404,2874708,38200.761327
189,1101,0.018730,-21,0.772314,2889632,38398.971387
190,1191,0.018052,-20,0.771135,2905925,38618.541856
191,1379,0.015735,-20,0.769770,2921771,38839.259791
192,1270,0.016258,-21,0.768512,2937941,39060.973663
193,1301,0.016653,-20,0.767224,2955629,39301.952637
194,1095,0.018824,-21,0.766140,2969849,39494.901056
195,1215,0.016932,-21,0.764937,2986169,39715.226389
196,1075,0.019085,-21,0.763873,3000263,39905.089798
197,1267,0.017140,-20,0.762619,3017400,40138.747366
198,1227,0.016758,-21,0.761404,3032866,40344.130869
199,1092,0.018875,-21,0.760323,3045264,40518.314793
200,1184,0.017419,-21,0.759151,3060637,40728.783053
201,1056,0.019442,-21,0.758105,3074691,40922.458182
202,1221,0.017768,-20,0.756897,3091821,41155.569491
203,1200,0.018029,-20,0.755709,3108125,41376.075849
204,1161,0.018615,-20,0.754559,3122455,41570.910960
205,1244,0.018250,-19,0.753328,3137670,41777.588247
206,1210,0.017884,-20,0.752130,3153362,41988.737927
207,1429,0.015910,-19,0.750715,3171446,42232.794986
208,1123,0.019221,-20,0.749603,3185741,42430.422207
209,1091,0.018884,-21,0.748523,3199268,42610.234118
210,1410,0.015389,-20,0.747127,3216825,42849.499562
211,1149,0.017913,-21,0.745990,3233123,43069.872308
212,1098,0.018692,-21,0.744903,3248424,43273.561534
213,1402,0.014749,-21,0.743515,3266808,43523.327519
214,1315,0.016447,-20,0.742213,3282534,43740.514036
215,1050,0.019610,-21,0.741173,3295960,43916.017473
216,1077,0.019071,-21,0.740107,3310256,44109.158099
217,1491,0.015274,-19,0.738631,3329502,44369.310214
218,1426,0.015907,-19,0.737219,3349265,44631.760828
219,1230,0.016779,-21,0.736002,3365348,44850.355803
220,1005,0.020425,-21,0.735007,3378428,45028.564785
221,1268,0.016245,-21,0.733751,3394271,45242.467802
222,1200,0.017170,-21,0.732563,3409832,45451.140289
223,1053,0.019548,-21,0.731521,3423058,45632.503359
224,1399,0.014744,-21,0.730136,3441786,45887.114228
225,1179,0.017495,-21,0.728969,3457687,46106.225959
226,1013,0.020259,-21,0.727966,3471511,46292.307265
227,1120,0.018377,-21,0.726857,3485140,46479.652508
228,1135,0.018144,-21,0.725733,3499995,46680.682625
229,1116,0.019386,-20,0.724629,3514966,46880.873743
230,1013,0.020222,-21,0.723626,3528288,47058.647742
231,1021,0.020158,-21,0.722615,3542275,47248.639674
232,1137,0.018113,-21,0.721489,3557397,47454.824457
233,1075,0.019022,-21,0.720425,3571186,47645.155708
234,1069,0.019263,-21,0.719367,3584984,47832.717213
235,1263,0.017151,-20,0.718116,3601796,48059.585381
236,1161,0.017754,-21,0.716967,3617349,48270.067830
237,1046,0.019551,-21,0.715931,3631029,48450.678767
238,1122,0.018382,-21,0.714821,3645244,48638.802439
239,1454,0.015604,-19,0.713381,3665356,48907.221456
240,1246,0.018190,-19,0.712148,3681920,49126.812689
241,1336,0.016166,-20,0.710825,3698952,49355.664335
242,1129,0.019183,-20,0.709707,3714014,49560.039312
243,1397,0.016231,-19,0.708324,3732791,49805.634986
244,1008,0.020383,-21,0.707326,3746504,49988.713777
245,1233,0.017551,-20,0.706106,3762967,50212.799382
246,1125,0.019225,-20,0.704992,3777518,50407.287394
247,1200,0.017171,-21,0.703804,3794524,50631.076423
248,1014,0.020226,-21,0.702800,3807204,50800.812648
249,1028,0.020001,-21,0.701782,3820642,50983.880716
250,1005,0.020321,-21,0.700787,3833603,51157.620365
251,1248,0.016546,-21,0.699552,3850716,51384.782017
252,1333,0.016248,-20,0.698232,3869463,51633.137917
253,1368,0.015069,-21,0.696878,3887571,51873.477819
254,1400,0.015461,-20,0.695492,3905516,52112.067515
255,1150,0.018821,-20,0.694353,3920451,52307.929524
256,1037,0.019825,-21,0.693327,3933710,52483.289529
257,1100,0.018691,-21,0.692238,3948544,52685.632925
258,1283,0.016875,-20,0.690968,3964918,52906.867950
259,1279,0.017743,-19,0.689701,3982522,53139.119980
260,1173,0.018436,-20,0.688540,3998805,53358.602637
261,1146,0.017812,-21,0.687406,4013509,53553.658298
262,1345,0.016109,-20,0.686074,4031184,53791.781020
263,1058,0.019437,-21,0.685027,4046422,53990.983248
264,1251,0.016485,-21,0.683788,4061763,54197.722217
265,1020,0.020094,-21,0.682778,4075018,54380.656375
266,1139,0.018048,-21,0.681651,4090823,54594.317670
267,1157,0.017667,-21,0.680505,4106121,54797.517906
268,1114,0.018465,-21,0.679402,4120945,54993.238299
269,1155,0.018687,-20,0.678259,4136265,55204.716605
270,1129,0.019118,-20,0.677141,4151331,55408.764036
271,1227,0.017607,-20,0.675926,4167687,55627.229573
272,1140,0.018037,-21,0.674798,4182492,55826.882697
273,1350,0.016022,-20,0.673461,4199396,56052.600108
274,1215,0.017773,-20,0.672259,4214307,56253.751818
275,1264,0.017107,-20,0.671007,4230642,56477.434124
276,1362,0.016629,-19,0.669659,4248682,56724.094811
277,1229,0.017587,-20,0.668442,4265679,56955.311872
278,1101,0.018738,-21,0.667352,4280829,57162.871698
279,1359,0.016663,-19,0.666007,4297287,57382.963150
280,1146,0.018737,-20,0.664872,4311678,57577.036759
281,1256,0.017178,-20,0.663629,4328574,57801.961931
282,1057,0.019467,-21,0.662582,4341787,57981.030470
283,1168,0.018500,-20,0.661426,4357336,58185.455385
284,1014,0.020237,-21,0.660422,4370832,58363.635639
285,1218,0.017779,-20,0.659216,4386908,58580.688495
286,1112,0.019389,-20,0.658115,4401866,58782.577380
287,1235,0.017526,-20,0.656893,4416986,58987.844478
288,1240,0.017454,-20,0.655665,4433303,59204.454221
289,1193,0.018154,-20,0.654484,4448448,59406.171271
290,1594,0.013603,-20,0.652906,4469603,59686.138780
291,1007,0.020409,-21,0.651909,4482280,59859.311519
292,1179,0.017449,-21,0.650742,4497738,60072.923356
293,1187,0.018214,-20,0.649567,4513586,60287.815394
294,1253,0.018090,-19,0.648326,4528715,60489.480759
295,1224,0.017648,-20,0.647115,4545312,60714.225667
296,1020,0.020157,-21,0.646105,4559042,60898.881706
297,1097,0.018743,-21,0.645019,4573295,61091.454350
298,1190,0.018164,-20,0.643841,4590451,61323.195635
299,1015,0.020221,-21,0.642836,4603323,61498.908892
300,1285,0.016015,-21,0.641564,4620079,61724.407125
301,1041,0.019698,-21,0.640533,4633430,61905.302348
302,1345,0.016122,-20,0.639201,4650882,62138.606034
303,1108,0.018584,-21,0.638105,4664470,62322.583086
304,1287,0.015995,-21,0.636830,4681696,62556.284030
305,1287,0.015931,-21,0.635556,4697883,62776.769127
306,1236,0.017458,-20,0.634333,4714736,63006.842998
307,1294,0.015925,-21,0.633052,4732195,63243.265963
308,1173,0.017558,-21,0.631890,4748117,63461.099901
309,1116,0.019329,-20,0.630785,4763286,63663.171606
310,1007,0.020391,-21,0.629789,4776464,63843.790213
311,1054,0.019465,-21,0.628745,4789704,64022.352574
312,1020,0.020010,-21,0.627735,4802330,64192.017478
313,1021,0.020119,-21,0.626724,4814440,64354.657989
314,1163,0.018567,-20,0.625573,4829959,64561.906023
315,1179,0.017424,-21,0.624406,4845991,64775.205065
316,1209,0.016996,-21,0.623209,4862282,64993.690307
317,1029,0.019965,-21,0.622190,4875740,65177.720131
318,1229,0.016778,-21,0.620974,4892448,65408.736631
319,1064,0.019317,-21,0.619920,4907422,65608.764720
320,1269,0.016987,-20,0.618664,4924124,65832.720075
321,1496,0.015879,-18,0.617183,4944399,66107.049546
322,1089,0.018873,-21,0.616105,4958963,66306.975553
323,1250,0.017253,-20,0.614867,4976196,66539.208964
324,1030,0.019839,-21,0.613848,4989359,66717.582105
325,1122,0.019272,-20,0.612737,5004940,66928.339050
326,1087,0.018950,-21,0.611661,5018919,67117.502382
327,1150,0.018707,-20,0.610522,5033985,67320.918227
328,1059,0.019367,-21,0.609474,5047512,67506.488839
329,1193,0.018092,-20,0.608293,5064268,67733.198590
330,1134,0.018872,-20,0.607170,5079410,67938.415404
331,1077,0.019174,-21,0.606104,5093382,68129.489051
332,1293,0.016738,-20,0.604824,5110470,68360.979424
333,1088,0.018941,-21,0.603747,5125392,68566.169543
334,1016,0.020176,-21,0.602741,5139161,68753.103674
335,1147,0.018782,-20,0.601605,5155266,68973.993250
336,1159,0.018638,-20,0.600458,5170482,69181.434270
337,1199,0.018008,-20,0.599271,5185578,69390.152162
338,1154,0.018671,-20,0.598128,5201728,69608.416167
339,1039,0.019766,-21,0.597100,5214348,69781.063563
340,1257,0.017199,-20,0.595855,5230431,69999.400689
341,1102,0.018586,-21,0.594764,5245034,70197.007054
342,1100,0.018686,-21,0.593675,5259860,70400.845480
343,1135,0.018056,-21,0.592552,5274933,70611.454622
344,1095,0.018790,-21,0.591468,5288671,70801.927377
345,1223,0.017710,-20,0.590257,5304913,71024.139268
346,1192,0.018097,-20,0.589077,5321082,71242.888937
347,1229,0.017609,-20,0.587860,5336893,71459.898546
348,1062,0.019363,-21,0.586809,5351024,71651.065652
349,1243,0.017442,-20,0.585578,5367574,71880.847882
350,1054,0.019488,-21,0.584535,5381311,72069.898993
351,1253,0.017260,-20,0.583294,5398176,72300.338286
352,1206,0.017884,-20,0.582100,5414335,72516.306352
353,1061,0.019397,-21,0.581050,5428218,72705.905059
354,1041,0.019724,-21,0.580019,5442780,72905.770633
355,1094,0.018812,-21,0.578936,5456666,73094.323059
356,1251,0.016447,-21,0.577698,5473989,73326.521833
357,1205,0.017912,-20,0.576505,5490076,73546.765654
358,1177,0.017503,-21,0.575340,5504972,73749.540867
359,1213,0.017801,-20,0.574139,5521541,73976.130834
360,1273,0.016830,-20,0.572878,5538002,74202.065471
361,1132,0.018216,-21,0.571758,5554336,74421.502343
362,1242,0.017379,-20,0.570528,5570188,74642.340127
363,1185,0.018247,-20,0.569355,5585900,74858.792882
364,1149,0.017892,-21,0.568217,5601030,75066.403175
365,1120,0.018319,-21,0.567109,5616429,75276.093205
366,1038,0.019770,-21,0.566081,5630271,75462.497884
367,1279,0.016899,-20,0.564815,5648396,75709.419459
368,1696,0.013371,-19,0.563136,5671298,76027.478704
369,1217,0.016904,-21,0.561931,5687989,76254.922888
370,1094,0.018722,-21,0.560848,5703015,76453.667043
371,1186,0.018248,-20,0.559674,5718362,76664.548396
372,1091,0.018816,-21,0.558594,5733092,76866.437635
373,1152,0.017844,-21,0.557453,5749289,77084.368553
374,1099,0.018643,-21,0.556365,5763997,77284.361791
375,1216,0.017768,-20,0.555161,5779391,77489.673494
376,1036,0.019775,-21,0.554136,5792709,77667.472527
377,1209,0.017829,-20,0.552939,5808397,77879.455819
378,1343,0.017621,-18,0.551609,5825729,78111.062783
379,1014,0.020200,-21,0.550605,5839514,78294.239111
380,1324,0.016286,-20,0.549295,5857369,78536.119303
381,1036,0.019754,-21,0.548269,5869649,78701.373264
382,1224,0.016805,-21,0.547057,5886355,78925.230454
383,1056,0.019437,-21,0.546012,5900738,79116.747352
384,1112,0.018458,-21,0.544911,5914810,79308.758062
385,1238,0.017464,-20,0.543685,5930937,79526.448893
386,1349,0.016819,-19,0.542350,5949604,79777.045392
387,1257,0.017141,-20,0.541105,5967186,80010.222258
388,1119,0.019294,-20,0.539997,5981970,80215.953312
389,1245,0.018195,-19,0.538765,5998387,80441.038064
390,1108,0.019411,-20,0.537668,6014421,80652.288532
391,1131,0.018152,-21,0.536548,6029972,80858.224916
392,1027,0.019958,-21,0.535532,6043415,81041.586908
393,1008,0.020368,-21,0.534534,6056956,81225.192000
394,1166,0.017601,-21,0.533379,6072345,81429.983337
395,1207,0.017068,-21,0.532184,6088668,81652.562876
396,1050,0.019555,-21,0.531145,6102773,81840.164321
397,1217,0.016887,-21,0.529940,6119294,82064.363764
398,1308,0.015736,-21,0.528645,6137983,82319.604084
399,1125,0.019155,-20,0.527531,6152984,82523.912222
400,1249,0.017368,-20,0.526295,6169923,82752.484466
401,1483,0.015932,-18,0.524827,6189333,83014.889580
402,1062,0.019405,-21,0.523775,6203106,83202.170447
403,1129,0.019147,-20,0.522658,6219637,83422.443972
404,1190,0.017277,-21,0.521480,6235442,83632.585743
405,1105,0.019456,-20,0.520386,6250052,83830.409250
406,1272,0.016963,-20,0.519126,6266726,84048.808114
407,1170,0.017578,-21,0.517968,6283335,84271.217753
408,1306,0.016527,-20,0.516675,6301302,84507.893532
409,1332,0.016215,-20,0.515356,6319033,84745.776601
410,1105,0.018552,-21,0.514262,6333440,84946.760496
411,1150,0.017931,-21,0.513124,6347886,85140.932046
412,1098,0.018696,-21,0.512037,6362621,85341.654093
413,1079,0.018994,-21,0.510969,6375466,85512.826156
414,1103,0.018622,-21,0.509877,6389287,85700.398100
415,1096,0.018735,-21,0.508792,6403923,85895.772350
416,1042,0.019586,-21,0.507760,6418837,86093.113489
417,1385,0.017179,-18,0.506389,6437432,86343.688737
418,1123,0.018287,-21,0.505277,6453688,86565.793724
419,1202,0.018007,-20,0.504087,6469798,86785.666402
420,1121,0.019225,-20,0.502977,6483810,86975.909461
421,1125,0.019140,-20,0.501864,6499068,87183.981856
422,1139,0.018062,-21,0.500736,6514040,87379.031647
423,1101,0.018623,-21,0.499646,6527770,87567.557724
424,1104,0.018627,-21,0.498553,6543284,87778.936293
425,1213,0.017803,-20,0.497352,6561124,88015.400018
426,1292,0.015946,-21,0.496073,6579605,88265.946466
427,1190,0.018105,-20,0.494895,6594288,88463.766416
428,1164,0.017601,-21,0.493743,6610372,88677.058614
429,1027,0.019977,-21,0.492726,6624842,88870.671607
430,1095,0.018703,-21,0.491642,6640232,89074.381433
431,1141,0.018009,-21,0.490512,6654920,89271.462764
432,1079,0.018967,-21,0.489444,6668679,89457.506648
433,1024,0.019936,-21,0.488430,6683030,89645.091449
434,1016,0.020195,-21,0.487425,6695665,89813.701099
435,1132,0.019112,-20,0.486304,6709297,89997.518928
436,1101,0.018600,-21,0.485214,6723918,90194.212923
437,1197,0.017972,-20,0.484029,6740710,90419.138288
438,1079,0.019009,-21,0.482961,6755547,90618.869543
439,1013,0.020250,-21,0.481958,6770288,90820.896277
440,1170,0.017572,-21,0.480799,6786057,91033.251779
441,1140,0.018901,-20,0.479671,6802107,91247.634057
442,1208,0.017887,-20,0.478475,6818367,91464.010297
443,1179,0.017440,-21,0.477308,6835653,91691.405135
444,1118,0.019251,-20,0.476201,6850848,91898.144850
445,1270,0.017000,-20,0.474944,6867520,92129.044759
446,1179,0.018289,-20,0.473776,6883815,92354.233905
447,1269,0.017031,-20,0.472520,6901653,92592.186825
448,1369,0.015026,-21,0.471165,6921756,92862.527963
449,1127,0.018262,-21,0.470049,6935957,93056.417341
450,1273,0.016142,-21,0.468789,6952211,93275.498049
451,1221,0.016840,-21,0.467580,6968451,93492.481865
452,1139,0.018027,-21,0.466452,6985419,93720.772958
453,1128,0.019134,-20,0.465336,7000534,93919.260847
454,1093,0.018750,-21,0.464254,7014568,94108.446579
455,1093,0.018763,-21,0.463172,7029127,94307.937803
456,1067,0.019229,-21,0.462115,7044312,94511.340536
457,1106,0.018560,-21,0.461020,7059255,94713.607395
458,1027,0.019958,-21,0.460004,7074262,94919.078161
459,1118,0.019280,-20,0.458897,7090254,95137.443328
460,1049,0.019577,-21,0.457858,7104180,95327.048514
461,1021,0.020068,-21,0.456847,7117864,95511.451217
462,1113,0.019346,-20,0.455746,7133571,95727.058299
463,1087,0.018877,-21,0.454669,7146826,95909.196709
464,1096,0.018716,-21,0.453584,7161955,96112.989091
465,1093,0.018786,-21,0.452502,7177523,96324.481647
466,1112,0.018430,-21,0.451401,7192791,96526.416113
467,1170,0.018508,-20,0.450243,7208257,96737.960811
468,1125,0.019142,-20,0.449129,7223412,96941.848928
469,1201,0.018038,-20,0.447940,7239577,97159.797730
470,1060,0.019335,-21,0.446891,7253974,97353.924029
471,1047,0.019646,-21,0.445854,7268020,97544.296150
472,1032,0.019843,-21,0.444833,7283426,97747.348045
473,1354,0.015199,-21,0.443492,7301668,97998.057292
474,1236,0.017431,-20,0.442269,7318235,98221.309483
475,1272,0.016922,-20,0.441009,7336291,98464.101702
476,1049,0.019583,-21,0.439971,7350267,98650.952119
477,1168,0.018492,-20,0.438815,7366421,98865.042467
478,1026,0.019974,-21,0.437799,7379830,99047.785160
479,1168,0.017573,-21,0.436642,7395442,99257.290879
480,1098,0.018600,-21,0.435555,7409998,99456.848145
481,1070,0.019241,-21,0.434496,7424964,99660.606229
482,1108,0.018487,-21,0.433399,7440036,99864.222516
483,1090,0.018788,-21,0.432320,7455143,100073.555527
484,1184,0.017399,-21,0.431148,7470944,100291.099095
485,1079,0.019034,-21,0.430080,7484211,100472.739177
486,1028,0.019906,-21,0.429062,7497893,100660.546568
487,1185,0.017369,-21,0.427889,7513641,100875.311946
488,1110,0.018414,-21,0.426790,7528759,101076.610091
489,1160,0.017682,-21,0.425642,7543613,101278.218094
490,1065,0.019243,-21,0.424587,7558293,101477.191051
491,1093,0.018755,-21,0.423505,7574164,101697.593449
492,1213,0.016923,-21,0.422304,7589940,101912.276442
493,1044,0.019682,-21,0.421271,7604610,102111.539994
494,1105,0.018455,-21,0.420177,7618842,102304.670870
495,1091,0.018813,-21,0.419097,7633945,102506.801512
496,1292,0.016727,-20,0.417818,7651807,102747.624920
497,1226,0.017606,-20,0.416604,7667422,102958.721216
498,1184,0.017340,-21,0.415432,7681593,103152.069111
499,1028,0.019931,-21,0.414414,7694855,103329.869392
500,1028,0.019918,-21,0.413396,7708623,103510.886720
