episode,num_iters,loss,sum_rewards,curr_eps,debug_param,time
45,1100,0.018365,-21,0.950239,668171,8045.755263
46,1246,0.017235,-20,0.949118,682802,8236.918348
47,1139,0.017292,-21,0.948093,697607,8443.777809
48,1027,0.019287,-21,0.947168,710433,8615.660173
49,1567,0.015095,-18,0.945758,729104,8871.911577
50,1636,0.013855,-19,0.944285,747691,9124.409195
51,1380,0.015998,-20,0.943044,763522,9338.294397
52,1660,0.014363,-18,0.941550,782625,9597.899125
53,1078,0.019117,-21,0.940579,794290,9755.832620
54,1220,0.016640,-21,0.939481,808276,9941.945801
55,1396,0.015724,-20,0.938225,825195,10168.560531
56,1335,0.015108,-21,0.937023,839574,10367.984823
57,1385,0.015005,-21,0.935777,855094,10584.261736
58,1120,0.017997,-21,0.934769,866388,10744.297993
59,1250,0.016273,-21,0.933644,879900,10931.600864
60,1157,0.017125,-21,0.932603,891550,11093.323120
61,1074,0.016993,-21,0.931636,903366,11252.084804
62,1111,0.017861,-21,0.930636,915964,11416.714873
63,1054,0.018268,-21,0.929688,927251,11572.333515
64,1078,0.018368,-21,0.928717,939303,11737.715107
65,1200,0.017191,-20,0.927637,953604,11931.093431
66,1168,0.018601,-20,0.926586,966111,12101.380445
67,1197,0.018344,-20,0.925509,979544,12282.931053
68,1273,0.017376,-20,0.924363,993152,12466.736872
69,1100,0.017701,-21,0.923373,1004871,12627.477710
70,1376,0.016162,-19,0.922135,1019710,12825.150667
71,1168,0.017055,-21,0.921083,1032546,13002.093198
72,1276,0.017857,-20,0.919935,1047479,13207.249933
73,1107,0.018010,-20,0.918939,1059985,13376.158114
74,1237,0.016037,-21,0.917825,1073066,13552.647354
75,1173,0.018491,-21,0.916770,1084947,13710.377702
76,1131,0.018128,-20,0.915752,1097654,13883.591476
77,1248,0.016842,-20,0.914629,1110940,14063.715984
78,1173,0.017583,-20,0.913573,1123940,14243.071438
79,1408,0.015482,-20,0.912306,1139520,14454.107185
80,1107,0.016316,-21,0.911309,1152341,14628.195085
81,1378,0.014980,-21,0.910069,1167679,14841.964454
82,1096,0.016833,-21,0.909083,1179497,15005.286154
83,1131,0.016818,-21,0.908065,1191671,15174.513819
84,1121,0.018543,-21,0.907056,1204722,15352.867497
85,1327,0.017097,-19,0.905862,1218650,15543.684994
86,1118,0.017706,-20,0.904856,1231014,15715.795965
87,1324,0.015491,-20,0.903664,1245844,15916.998897
88,1026,0.016694,-21,0.902741,1257094,16070.413378
89,1109,0.017521,-20,0.901743,1269354,16241.038320
90,1083,0.016447,-21,0.900768,1280829,16401.541398
91,1185,0.015532,-21,0.899701,1294732,16594.280081
92,1330,0.016504,-20,0.898504,1309218,16793.575360
93,1130,0.016019,-20,0.897487,1321390,16960.518358
94,1184,0.015902,-20,0.896422,1334110,17137.382013
95,1389,0.015428,-20,0.895172,1349666,17350.537872
96,1129,0.016655,-20,0.894155,1361941,17518.914166
97,1018,0.014974,-21,0.893239,1373738,17680.196160
98,1197,0.015190,-21,0.892162,1388020,17872.162200
99,1202,0.015517,-20,0.891080,1401939,18061.755514
100,1152,0.015571,-20,0.890043,1415043,18245.615586
101,1310,0.016672,-20,0.888864,1429501,18449.913207
102,1103,0.014883,-21,0.887872,1442516,18625.588101
103,1140,0.015636,-21,0.886846,1455149,18798.959145
104,1373,0.014311,-20,0.885610,1470639,19012.752292
105,1216,0.015784,-21,0.884516,1483520,19190.684735
106,1182,0.016181,-20,0.883452,1497220,19374.436296
107,1201,0.017618,-20,0.882371,1510244,19552.684806
108,1048,0.016449,-21,0.881428,1522477,19722.430157
109,1223,0.016006,-21,0.880327,1535402,19900.621092
110,1139,0.015465,-20,0.879302,1548758,20084.286175
111,1466,0.014335,-20,0.877982,1565185,20306.909528
112,1142,0.015322,-21,0.876955,1576902,20467.104089
113,1252,0.015652,-20,0.875828,1588898,20625.260410
114,1152,0.015300,-21,0.874791,1602036,20804.390890
115,1154,0.015614,-20,0.873752,1613565,20959.539257
116,1449,0.016496,-19,0.872448,1631026,21198.703786
117,1077,0.014746,-21,0.871479,1643501,21371.656864
118,1209,0.014656,-21,0.870391,1657449,21562.638504
119,1142,0.012835,-21,0.869363,1669648,21730.691241
120,1189,0.014065,-21,0.868293,1682113,21899.675129
121,1034,0.014614,-21,0.867363,1693299,22053.946524
122,1440,0.014245,-20,0.866066,1709167,22269.924593
123,1139,0.013316,-21,0.865041,1722261,22449.773391
124,1387,0.013334,-21,0.863793,1738708,22675.445989
125,1167,0.015917,-21,0.862743,1752140,22858.746215
126,1256,0.014229,-21,0.861612,1767535,23069.609445
127,1104,0.015517,-21,0.860619,1779855,23234.757655
128,1249,0.013740,-20,0.859495,1793169,23416.766456
129,1143,0.014217,-21,0.858466,1806563,23601.005624
130,1328,0.016298,-21,0.857271,1821637,23808.952314
131,1235,0.016116,-20,0.856159,1836414,24013.755673
132,1213,0.013419,-21,0.855068,1848798,24181.740656
133,1224,0.013830,-20,0.853966,1861894,24358.494984
134,1176,0.017298,-21,0.852908,1874827,24533.270493
135,1312,0.011836,-19,0.851727,1889057,24725.455553
136,1494,0.012739,-20,0.850382,1904989,24940.437993
137,1187,0.013224,-21,0.849314,1917527,25115.533900
138,1264,0.016029,-20,0.848176,1932067,25315.859690
139,1174,0.013551,-21,0.847120,1945148,25491.426631
140,1247,0.017687,-19,0.845997,1961097,25713.014367
141,1241,0.012921,-20,0.844880,1975722,25916.218218
142,1148,0.012451,-21,0.843847,1989056,26100.764053
143,1229,0.013808,-20,0.842741,2002530,26287.700773
144,1107,0.012127,-20,0.841745,2014781,26461.732146
145,1343,0.012802,-19,0.840536,2030902,26685.309258
146,1383,0.014610,-20,0.839291,2046681,26901.474932
147,1097,0.011898,-21,0.838304,2058895,27068.618090
148,1025,0.015274,-21,0.837382,2071043,27235.809317
149,1389,0.014486,-20,0.836132,2087376,27454.389276
150,1152,0.012453,-20,0.835095,2100426,27636.491273
151,1131,0.013570,-20,0.834077,2113786,27819.637251
152,1083,0.014985,-21,0.833102,2127079,28001.788616
153,1350,0.012438,-20,0.831887,2143261,28221.206070
154,1292,0.014010,-19,0.830724,2160087,28449.877231
155,1164,0.014935,-20,0.829677,2172729,28625.342777
156,1317,0.014161,-20,0.828491,2187599,28830.738769
157,1239,0.015510,-21,0.827376,2202183,29029.398526
158,1241,0.012170,-21,0.826259,2214334,29194.149633
159,1141,0.014061,-21,0.825233,2226112,29351.626446
160,1302,0.013135,-20,0.824061,2240332,29546.441968
161,1207,0.013129,-20,0.822974,2253806,29729.083559
162,1126,0.012839,-20,0.821961,2267307,29916.045434
163,1146,0.012431,-20,0.820930,2280695,30100.949744
164,1386,0.013489,-19,0.819682,2296253,30314.510906
165,1614,0.012192,-21,0.818230,2315149,30573.756238
166,1166,0.015646,-20,0.817180,2328593,30755.019437
167,1191,0.012848,-21,0.816108,2342046,30938.856918
168,1082,0.013153,-21,0.815135,2354242,31105.809504
169,1200,0.013819,-21,0.814055,2368872,31305.960796
170,1125,0.011615,-21,0.813042,2381682,31483.923295
171,1124,0.012847,-21,0.812030,2394474,31661.750773
172,1017,0.015744,-21,0.811115,2405280,31810.878873
173,1257,0.013089,-21,0.809984,2417953,31984.252979
174,1209,0.012955,-21,0.808896,2430895,32161.072032
175,1386,0.012446,-21,0.807648,2446648,32380.841757
176,1109,0.010953,-21,0.806650,2459734,32559.709727
177,1454,0.014221,-21,0.805342,2476016,32777.989120
178,1270,0.013463,-20,0.804199,2490887,32983.877036
179,1105,0.013006,-21,0.803204,2503806,33158.938192
180,1260,0.013609,-21,0.802070,2519165,33367.830367
181,1110,0.012909,-21,0.801071,2530778,33522.970837
182,1133,0.010236,-21,0.800052,2541491,33666.160935
183,1018,0.013349,-21,0.799135,2553601,33832.451006
184,1000,0.009628,-21,0.798235,2564624,33981.721172
185,1293,0.016673,-19,0.797072,2579737,34189.833067
186,1294,0.012918,-19,0.795907,2594100,34383.540161
187,1372,0.013538,-20,0.794672,2611082,34619.296227
188,1420,0.012241,-19,0.793394,2625755,34818.643978
189,1397,0.012399,-19,0.792137,2639314,35000.142300
190,1291,0.014370,-19,0.790975,2655854,35222.236607
191,1093,0.012984,-21,0.789991,2668258,35394.257727
192,1298,0.013132,-21,0.788823,2682782,35597.009405
193,1196,0.011619,-20,0.787747,2696473,35782.324766
194,1255,0.013296,-20,0.786617,2711504,35985.768347
195,1091,0.011432,-21,0.785635,2724773,36161.932101
196,1091,0.010779,-21,0.784653,2738396,36345.765904
197,1257,0.015730,-20,0.783522,2751178,36518.020363
198,1240,0.011774,-20,0.782406,2765100,36705.421799
199,1122,0.013778,-21,0.781396,2776277,36849.773975
200,1115,0.015123,-21,0.780393,2787879,37009.756742
201,1124,0.012690,-20,0.779381,2799441,37167.099544
202,1124,0.016198,-20,0.778370,2812642,37350.400230
203,1198,0.010415,-20,0.777291,2826707,37541.090911
204,1096,0.010905,-21,0.776305,2839644,37718.630670
205,1246,0.012429,-19,0.775184,2853997,37918.438412
206,1128,0.013211,-20,0.774168,2866834,38093.827054
207,1273,0.014719,-20,0.773023,2882370,38302.499294
208,1260,0.012461,-20,0.771889,2895607,38477.199259
209,1042,0.012389,-21,0.770951,2907517,38640.328033
210,1011,0.009007,-21,0.770041,2920018,38815.190073
211,1116,0.010880,-20,0.769037,2932509,38986.526871
212,1235,0.011996,-20,0.767925,2946938,39183.485494
213,1107,0.012361,-21,0.766929,2959012,39347.467136
214,1565,0.013936,-17,0.765520,2977750,39600.695584
215,1063,0.011405,-21,0.764564,2990170,39769.434877
216,1072,0.012476,-21,0.763599,3002090,39929.089026
217,1012,0.012284,-21,0.762688,3013995,40092.031021
218,1032,0.015422,-21,0.761759,3025707,40249.051116
219,1107,0.012033,-21,0.760763,3038946,40431.404007
220,1132,0.012042,-21,0.759744,3050509,40591.681936
221,1225,0.012442,-20,0.758642,3063276,40766.350004
222,1223,0.013745,-20,0.757541,3077858,40965.570338
223,1379,0.013845,-20,0.756300,3092821,41169.829919
224,1133,0.010393,-21,0.755280,3106229,41350.449781
225,1447,0.012419,-19,0.753978,3121700,41560.015419
226,1115,0.010814,-21,0.752974,3132817,41710.846540
227,1326,0.013455,-19,0.751781,3147603,41911.041027
228,1594,0.012009,-20,0.750346,3165607,42152.036778
229,1222,0.011053,-21,0.749246,3180154,42355.920389
230,1012,0.013705,-21,0.748336,3192430,42519.597036
231,1137,0.011651,-20,0.747312,3206215,42701.036746
232,1094,0.013507,-21,0.746328,3219711,42888.761508
233,1091,0.011892,-21,0.745346,3233215,43071.138088
234,1224,0.010869,-19,0.744244,3247275,43257.338428
235,1207,0.013898,-21,0.743158,3262378,43463.898653
236,1430,0.010679,-19,0.741871,3279440,43697.220120
237,1025,0.009847,-21,0.740949,3291636,43859.522359
238,1295,0.011634,-21,0.739783,3306793,44062.971548
239,1231,0.012314,-21,0.738675,3321987,44266.488299
240,1224,0.012322,-20,0.737573,3336505,44462.973031
241,1104,0.010094,-20,0.736580,3350598,44650.524633
242,1109,0.012302,-21,0.735582,3362144,44806.461992
243,1520,0.014979,-19,0.734214,3378863,45034.394812
244,1383,0.012965,-21,0.732969,3393373,45230.786233
245,1327,0.010456,-20,0.731775,3408020,45427.632446
246,1070,0.012590,-21,0.730812,3419948,45589.560191
247,1466,0.014244,-18,0.729492,3437362,45827.799934
248,1130,0.012404,-21,0.728475,3450296,46005.510742
249,1181,0.012291,-20,0.727413,3464208,46197.015935
250,1024,0.012464,-21,0.726491,3475940,46351.804480
251,1285,0.014796,-20,0.725334,3490148,46546.724106
252,1259,0.008864,-21,0.724201,3502443,46714.235805
253,1097,0.008682,-21,0.723214,3515454,46887.506751
254,1106,0.010233,-21,0.722219,3527835,47052.351809
255,1190,0.015482,-20,0.721148,3541613,47239.977094
256,1201,0.011607,-20,0.720067,3554346,47412.239537
257,1100,0.012414,-21,0.719077,3566475,47579.843436
258,1124,0.010927,-21,0.718065,3578077,47738.916782
259,1241,0.011449,-20,0.716948,3592827,47938.749664
260,1286,0.012864,-20,0.715791,3608070,48144.008983
261,1330,0.012057,-19,0.714594,3623868,48356.784297
262,1168,0.011305,-21,0.713543,3637139,48532.175939
263,1115,0.011667,-21,0.712539,3649765,48697.959826
264,1150,0.014236,-21,0.711504,3662330,48866.879771
265,1050,0.013740,-21,0.710559,3673972,49023.089853
266,1023,0.010892,-21,0.709638,3685120,49169.353850
267,1120,0.011052,-21,0.708630,3697886,49341.349075
268,1283,0.014871,-19,0.707476,3712496,49539.745362
269,1166,0.010019,-21,0.706426,3725956,49716.291191
270,1571,0.012934,-18,0.705012,3743006,49942.148376
271,1099,0.011604,-21,0.704023,3755759,50116.214952
272,1300,0.011480,-20,0.702853,3770141,50307.144543
273,1368,0.011117,-20,0.701622,3785163,50507.744319
274,1015,0.013536,-21,0.700709,3797724,50674.894193
275,1171,0.012526,-21,0.699655,3810840,50850.000751
276,1243,0.014031,-19,0.698536,3825496,51050.638592
277,1153,0.012731,-21,0.697498,3839115,51229.851553
278,1329,0.012816,-19,0.696302,3854917,51441.275105
279,1219,0.010612,-21,0.695205,3868112,51616.116887
280,1245,0.009977,-21,0.694085,3881323,51792.780395
281,1201,0.011603,-21,0.693004,3896419,51991.969917
282,1136,0.011134,-20,0.691981,3910330,52174.341253
283,1232,0.010437,-19,0.690873,3924425,52360.947090
284,1121,0.008929,-21,0.689864,3937874,52538.767632
285,1053,0.010876,-21,0.688916,3949566,52700.358630
286,1214,0.012240,-21,0.687823,3963474,52887.046386
287,1364,0.013917,-19,0.686596,3979862,53105.210992
288,1087,0.010054,-21,0.685617,3992296,53272.408090
289,1023,0.009979,-21,0.684697,4004197,53430.111788
290,1090,0.006945,-21,0.683716,4016779,53597.047326
291,1169,0.015728,-21,0.682664,4029595,53770.643252
292,1315,0.010545,-20,0.681480,4045548,53979.308578
293,1137,0.011971,-21,0.680457,4057525,54141.593207
294,1102,0.014177,-21,0.679465,4070594,54319.354524
295,1329,0.013007,-19,0.678269,4086527,54534.754125
296,1017,0.006700,-21,0.677354,4098728,54699.502174
297,1244,0.014630,-20,0.676234,4112943,54888.032614
298,1188,0.011789,-20,0.675165,4128624,55097.383317
299,1047,0.011345,-21,0.674222,4140148,55258.190501
300,1393,0.011128,-19,0.672969,4155449,55463.283862
301,1185,0.011812,-20,0.671902,4168960,55644.535680
302,1161,0.014441,-21,0.670857,4182502,55826.998573
303,1036,0.012832,-21,0.669925,4193987,55980.470881
304,1135,0.013229,-21,0.668903,4207616,56163.719832
305,1009,0.008992,-21,0.667995,4219598,56326.712474
306,1008,0.010393,-21,0.667088,4232047,56497.091842
307,1229,0.016663,-20,0.665982,4246068,56688.091272
308,1258,0.011927,-21,0.664850,4260822,56888.560942
309,1147,0.010721,-20,0.663818,4271889,57041.121725
310,1383,0.011879,-18,0.662573,4286582,57240.519988
311,1271,0.012790,-20,0.661429,4301981,57446.312746
312,1631,0.014627,-18,0.659961,4320335,57693.029253
313,1418,0.011646,-20,0.658685,4335929,57902.521120
314,1147,0.011619,-21,0.657653,4348739,58072.468786
315,1238,0.010282,-20,0.656538,4362277,58250.939911
316,1017,0.011583,-21,0.655623,4374255,58409.145059
317,1000,0.010767,-21,0.654723,4385208,58557.067023
318,1017,0.010633,-21,0.653808,4396407,58708.695149
319,1032,0.008433,-21,0.652879,4407626,58860.457469
320,1282,0.013879,-19,0.651725,4422752,59064.554114
321,1055,0.009031,-21,0.650776,4435936,59237.449229
322,1188,0.012561,-20,0.649706,4450087,59427.554982
323,1240,0.013380,-20,0.648590,4463607,59607.388748
324,1225,0.014502,-20,0.647488,4477454,59792.835342
325,1171,0.013366,-21,0.646434,4490585,59975.718782
326,1657,0.013867,-18,0.644943,4508919,60225.281300
327,1113,0.012628,-21,0.643941,4521295,60393.037609
328,1534,0.011818,-19,0.642560,4539974,60640.502362
329,1033,0.010989,-21,0.641631,4551337,60794.942425
330,1118,0.011651,-21,0.640625,4563224,60955.728555
331,1158,0.015727,-21,0.639582,4575383,61119.717897
332,1113,0.009479,-20,0.638581,4588991,61303.414876
333,1159,0.012631,-20,0.637538,4602942,61493.616233
334,1476,0.011183,-20,0.636209,4620984,61736.776794
335,1085,0.007313,-21,0.635233,4634881,61925.733634
336,1472,0.010419,-21,0.633908,4652540,62160.359403
337,1185,0.008583,-21,0.632841,4665410,62335.388945
338,1281,0.010668,-20,0.631688,4680759,62543.698391
339,1023,0.007583,-21,0.630768,4692747,62707.320695
340,1101,0.012383,-21,0.629777,4705391,62880.326315
341,1112,0.008382,-20,0.628776,4717514,63044.035452
342,1095,0.011282,-21,0.627791,4731036,63227.476244
343,1109,0.017212,-21,0.626792,4744326,63410.867831
344,1263,0.011284,-21,0.625656,4758971,63606.181173
345,1230,0.011417,-21,0.624549,4772372,63789.037642
346,1172,0.013740,-20,0.623494,4785282,63964.897359
347,1180,0.010742,-20,0.622432,4799327,64151.300076
348,1417,0.010386,-19,0.621157,4816422,64381.753429
349,1073,0.010436,-21,0.620191,4828564,64543.419069
350,1055,0.013075,-21,0.619242,4841368,64714.168863
351,1355,0.014056,-18,0.618022,4856494,64918.251851
352,1017,0.010961,-21,0.617107,4868212,65074.237210
353,1080,0.010037,-21,0.616135,4880838,65249.371644
354,1047,0.011421,-21,0.615192,4892811,65413.673872
355,1220,0.011043,-20,0.614094,4906080,65591.771219
356,1380,0.009623,-20,0.612852,4921383,65796.120504
357,1094,0.010436,-21,0.611868,4934176,65970.679375
358,1198,0.009513,-20,0.610790,4948926,66168.898885
359,1099,0.010945,-21,0.609800,4961348,66338.220428
360,1359,0.013960,-20,0.608577,4976642,66545.422518
361,1399,0.009573,-20,0.607318,4993716,66777.526294
362,1123,0.010634,-21,0.606308,5006810,66954.371927
363,1129,0.012360,-20,0.605291,5020546,67139.404779
364,1219,0.007514,-20,0.604194,5034902,67333.401453
365,1026,0.011782,-21,0.603271,5046625,67494.480253
366,1416,0.013877,-20,0.601997,5063804,67726.665571
367,1517,0.012999,-18,0.600631,5083258,67993.466308
368,1516,0.009097,-18,0.599267,5101043,68232.526193
369,1229,0.012100,-20,0.598161,5115339,68427.903288
370,1235,0.010801,-20,0.597049,5130044,68629.778950
371,1432,0.008528,-19,0.595760,5146780,68855.104899
372,1201,0.012325,-20,0.594680,5161291,69056.320627
373,1110,0.011466,-20,0.593681,5174355,69235.506935
374,1177,0.012678,-21,0.592621,5188002,69422.548026
375,1017,0.009743,-21,0.591706,5200515,69591.157808
376,1029,0.010685,-21,0.590780,5210676,69730.982441
377,1019,0.010890,-21,0.589863,5221996,69883.191127
378,1445,0.010537,-19,0.588562,5238674,70110.084022
379,1121,0.011352,-20,0.587553,5251916,70289.790563
380,1064,0.012062,-21,0.586596,5265170,70475.007105
381,1372,0.013216,-21,0.585361,5281697,70704.699914
382,1341,0.012161,-19,0.584154,5297748,70928.625522
383,1397,0.008963,-20,0.582897,5315018,71159.668295
384,1330,0.012533,-19,0.581700,5331656,71387.847197
385,1325,0.012941,-19,0.580507,5346421,71590.557098
386,1287,0.008808,-20,0.579349,5360898,71788.601083
387,1326,0.011405,-19,0.578156,5377273,72015.509583
388,1235,0.011564,-20,0.577044,5390928,72200.912064
389,1120,0.011560,-21,0.576036,5402654,72359.739360
390,1015,0.010726,-21,0.575123,5414877,72523.671113
391,1050,0.015686,-21,0.574178,5426267,72678.370731
392,1562,0.012958,-18,0.572772,5443342,72913.278022
393,1476,0.011917,-18,0.571443,5460950,73153.276448
394,1028,0.009565,-21,0.570518,5472701,73309.361000
395,1051,0.009935,-21,0.569572,5484902,73475.296102
396,1373,0.011683,-18,0.568337,5499829,73679.045626
397,1030,0.009904,-21,0.567410,5511385,73837.256400
398,1525,0.011168,-20,0.566037,5528759,74074.422987
399,1137,0.009698,-21,0.565014,5541991,74257.170745
400,1160,0.009440,-21,0.563970,5554512,74423.897504
401,1017,0.011908,-21,0.563055,5568006,74612.050436
402,1103,0.011014,-21,0.562062,5580647,74787.093535
403,1249,0.009805,-21,0.560938,5595621,74992.280106
404,1371,0.009436,-20,0.559704,5610042,75189.451551
405,1016,0.011345,-21,0.558789,5621456,75343.365384
406,1018,0.009229,-21,0.557873,5631734,75482.215689
407,1222,0.011440,-20,0.556773,5646116,75678.263089
408,1108,0.008841,-21,0.555776,5659655,75863.577994
409,1371,0.012692,-20,0.554542,5675922,76092.793932
410,1112,0.013352,-21,0.553541,5688100,76256.366493
411,1194,0.011660,-20,0.552467,5702437,76446.150106
412,1013,0.008198,-21,0.551555,5714312,76609.845899
413,1025,0.010793,-21,0.550633,5726152,76770.573777
414,1195,0.014316,-20,0.549557,5740072,76958.884536
415,1225,0.009689,-20,0.548455,5754402,77154.984548
416,1408,0.013290,-21,0.547187,5771404,77384.917675
417,1131,0.010436,-20,0.546170,5784730,77560.945913
418,1016,0.011347,-21,0.545255,5797169,77728.603136
419,1023,0.010185,-21,0.544334,5808729,77883.964733
420,1268,0.011028,-20,0.543193,5823357,78079.604398
421,1009,0.009306,-21,0.542285,5837013,78259.554180
422,1053,0.011537,-21,0.541338,5850014,78433.139854
423,1117,0.014914,-21,0.540332,5862517,78606.536424
424,1202,0.011783,-20,0.539250,5875080,78773.165069
425,1058,0.011922,-21,0.538298,5886860,78931.912972
426,1254,0.011373,-19,0.537170,5901597,79128.130570
427,1298,0.010252,-20,0.536001,5917982,79352.571084
428,1018,0.009806,-21,0.535085,5930516,79520.837709
429,1208,0.013236,-21,0.533998,5945357,79719.835195
430,1045,0.009824,-21,0.533057,5957382,79878.634877
431,1069,0.008554,-21,0.532095,5969155,80037.839499
432,1013,0.011296,-21,0.531184,5980663,80197.665592
433,1057,0.011981,-21,0.530232,5992845,80366.211565
434,1103,0.010922,-21,0.529240,6004737,80524.939539
435,1066,0.008831,-21,0.528280,6016757,80683.165319
436,1314,0.012928,-20,0.527098,6032853,80897.388268
437,1213,0.009367,-20,0.526006,6046688,81085.791610
438,1414,0.014933,-19,0.524733,6062183,81294.199246
439,1016,0.010252,-21,0.523819,6074314,81455.849719
440,1027,0.010928,-21,0.522895,6086322,81620.181923
441,1102,0.008834,-21,0.521903,6098993,81790.845641
442,1308,0.008276,-20,0.520726,6114983,82005.375090
443,1119,0.010360,-21,0.519719,6127989,82183.461707
444,1116,0.010566,-20,0.518714,6142392,82378.713000
445,1249,0.009598,-21,0.517590,6157575,82585.188644
446,1401,0.010530,-21,0.516329,6174136,82809.288428
447,1032,0.013202,-21,0.515400,6186093,82970.196298
448,1359,0.011857,-18,0.514177,6201364,83179.397308
449,1182,0.011146,-21,0.513114,6215689,83368.095511
450,1139,0.011348,-21,0.512088,6229745,83557.312773
451,1008,0.008451,-21,0.511181,6241941,83719.620950
452,1451,0.009174,-20,0.509875,6258459,83938.884999
453,1348,0.009841,-21,0.508662,6273357,84139.927595
454,1281,0.010712,-20,0.507509,6287739,84330.697875
455,1129,0.010674,-21,0.506493,6300897,84502.381996
456,1361,0.009480,-19,0.505268,6317428,84722.887239
457,1307,0.009373,-19,0.504092,6332534,84934.668883
458,1386,0.012752,-19,0.502844,6348926,85155.043360
459,1011,0.012132,-21,0.501935,6360247,85308.577215
460,1023,0.011010,-21,0.501014,6372988,85478.845792
461,1250,0.009529,-20,0.499889,6387716,85678.962040
462,1310,0.009797,-19,0.498710,6404470,85903.067259
463,1485,0.011570,-20,0.497373,6419537,86102.231074
464,1222,0.010356,-20,0.496274,6433397,86288.245723
465,1293,0.010866,-19,0.495110,6448253,86490.753012
466,1178,0.010281,-20,0.494050,6462457,86684.778761
467,1379,0.012429,-20,0.492809,6478237,86901.998940
468,1404,0.009481,-20,0.491545,6493802,87112.182181
469,1199,0.008931,-20,0.490466,6508095,87302.269299
470,1323,0.010149,-20,0.489275,6523776,87511.624084
471,1305,0.011781,-19,0.488101,6540674,87743.166072
472,1034,0.007302,-21,0.487170,6554895,87931.882736
473,1016,0.012580,-21,0.486256,6567642,88103.198158
474,1365,0.013559,-19,0.485027,6583244,88316.906325
475,1200,0.009211,-21,0.483947,6595432,88478.716798
476,1058,0.011795,-21,0.482995,6607181,88635.246858
477,1093,0.012749,-21,0.482011,6620689,88815.585962
478,1206,0.009895,-21,0.480926,6634522,88999.235357
479,1160,0.009448,-21,0.479882,6648312,89183.725430
480,1145,0.010723,-21,0.478851,6660626,89348.722512
481,1543,0.011498,-18,0.477463,6678042,89580.444672
482,1360,0.009866,-20,0.476239,6692131,89766.316080
483,1314,0.009904,-20,0.475056,6705795,89949.711870
484,1354,0.011816,-18,0.473837,6723121,90183.169279
485,1330,0.009014,-21,0.472640,6739952,90408.479109
486,1082,0.011047,-21,0.471667,6753662,90594.610545
487,1314,0.009073,-20,0.470484,6768341,90793.567983
488,1115,0.008431,-20,0.469481,6782898,90988.518600
489,1479,0.008693,-19,0.468149,6799289,91211.577491
490,1241,0.011898,-20,0.467033,6814506,91412.077850
491,1092,0.012129,-21,0.466050,6828393,91597.150096
492,1369,0.012288,-19,0.464818,6844635,91813.723250
493,1213,0.009366,-21,0.463726,6859345,92016.240196
494,1022,0.014312,-21,0.462806,6871439,92184.077919
495,1115,0.009608,-21,0.461803,6885276,92373.724246
496,1184,0.009505,-20,0.460737,6899313,92562.445616
497,1172,0.008319,-20,0.459682,6914407,92760.074151
498,1424,0.010202,-20,0.458401,6931187,92990.610684
499,1413,0.012113,-21,0.457129,6948701,93228.323623
500,1132,0.008491,-21,0.456110,6963094,93420.607403
