episode,num_iters,loss,sum_rewards,curr_eps,debug_param,time
105,1172,0.017744,-21,0.934385,1618563,21029.503829
106,1378,0.016604,-19,0.933696,1636106,21268.856840
107,1301,0.015953,-21,0.933045,1652972,21501.130424
108,1048,0.019782,-21,0.932522,1666266,21684.665879
109,1192,0.017332,-21,0.931925,1682247,21901.925924
110,1343,0.015487,-21,0.931254,1699721,22142.130539
111,1250,0.016592,-21,0.930629,1715917,22364.324812
112,1093,0.018921,-21,0.930083,1730069,22557.673869
113,1094,0.018888,-21,0.929535,1743859,22745.921927
114,1259,0.016425,-21,0.928906,1760167,22969.043584
115,1123,0.018377,-21,0.928345,1775012,23169.925538
116,1375,0.016663,-19,0.927657,1793408,23420.731218
117,1206,0.017199,-21,0.927054,1808203,23624.423189
118,1163,0.017814,-21,0.926473,1823612,23837.531021
119,1536,0.014899,-19,0.925705,1843077,24105.639628
120,1439,0.015099,-20,0.924985,1861756,24357.260522
121,1270,0.017187,-20,0.924350,1877227,24566.075497
122,1353,0.016907,-19,0.923674,1896553,24827.290846
123,1402,0.015565,-20,0.922972,1915367,25085.429522
124,1256,0.017319,-20,0.922345,1932824,25326.548699
125,1144,0.018163,-21,0.921772,1947055,25519.573833
126,1173,0.017717,-21,0.921186,1961580,25720.526316
127,1108,0.018692,-21,0.920632,1975772,25917.495198
128,1224,0.017800,-20,0.920020,1990973,26127.603644
129,1336,0.015593,-21,0.919352,2008186,26368.663001
130,1307,0.015876,-21,0.918698,2024172,26592.207958
131,1190,0.017411,-21,0.918103,2039450,26803.480289
132,1224,0.017798,-20,0.917492,2054891,27014.959362
133,1463,0.016316,-18,0.916760,2072187,27251.643335
134,1204,0.017193,-21,0.916158,2087443,27455.889935
135,1054,0.019694,-21,0.915631,2100994,27644.955239
136,1170,0.017697,-21,0.915046,2116040,27850.474380
137,1016,0.020311,-21,0.914538,2129421,28034.417504
138,1115,0.019526,-20,0.913980,2142929,28217.426207
139,1127,0.018438,-21,0.913417,2157185,28410.730130
140,1196,0.018254,-20,0.912819,2173112,28631.248211
141,1223,0.016989,-21,0.912208,2188238,28840.486348
142,1017,0.020372,-21,0.911699,2200841,29012.064257
143,1034,0.020039,-21,0.911182,2214243,29193.555119
144,1008,0.020533,-21,0.910678,2228114,29379.306205
145,1388,0.017209,-18,0.909984,2245390,29616.037313
146,1113,0.019575,-20,0.909428,2259811,29812.699630
147,1059,0.019354,-21,0.908898,2273599,30003.235674
148,1086,0.019119,-21,0.908355,2286900,30186.409221
149,1244,0.018473,-19,0.907733,2301348,30384.915277
150,1018,0.020304,-21,0.907224,2314860,30570.236007
151,1109,0.018759,-21,0.906670,2329865,30772.704552
152,1124,0.018385,-21,0.906108,2344200,30969.120808
153,1106,0.018756,-21,0.905555,2356978,31143.774575
154,1259,0.018148,-19,0.904925,2372077,31351.572201
155,1007,0.020468,-21,0.904421,2385210,31534.350999
156,1013,0.020428,-21,0.903915,2398545,31718.309282
157,1135,0.018253,-21,0.903347,2412847,31914.841665
158,1249,0.016647,-21,0.902723,2428229,32125.710411
159,1105,0.018805,-21,0.902170,2441611,32312.058195
160,1102,0.018776,-21,0.901620,2454433,32489.135776
161,1015,0.020394,-21,0.901112,2467237,32660.186159
162,1026,0.020248,-21,0.900599,2480562,32841.259359
163,1332,0.016425,-20,0.899933,2498128,33082.323927
164,1208,0.018054,-20,0.899329,2514754,33308.477477
165,1365,0.015959,-20,0.898647,2532211,33542.729922
166,1050,0.019688,-21,0.898122,2546166,33731.342110
167,1130,0.019254,-20,0.897556,2561631,33940.768695
168,1416,0.016159,-19,0.896849,2578955,34180.328273
169,1022,0.020256,-21,0.896338,2592069,34356.540014
170,1590,0.015125,-18,0.895543,2611845,34629.922178
171,1214,0.017027,-21,0.894935,2627049,34836.388483
172,1133,0.018328,-21,0.894369,2641605,35031.533021
173,1235,0.017576,-20,0.893752,2657515,35245.767405
174,1180,0.018555,-20,0.893162,2673302,35464.871337
175,1181,0.018514,-20,0.892571,2688511,35675.064052
176,1183,0.018465,-20,0.891980,2703684,35882.342942
177,1227,0.017802,-20,0.891366,2720246,36101.374243
178,1389,0.016484,-19,0.890672,2737424,36332.950399
179,1059,0.019568,-21,0.890142,2750427,36508.589836
180,1103,0.018885,-21,0.889590,2764531,36698.629731
181,1219,0.017043,-21,0.888981,2781207,36917.439528
182,1043,0.019860,-21,0.888459,2794475,37100.248845
183,1238,0.017625,-20,0.887841,2809397,37305.526204
184,1051,0.019687,-21,0.887315,2822296,37482.167718
185,1293,0.016909,-20,0.886668,2838612,37704.972331
186,1346,0.016182,-20,0.885996,2856034,37947.068435
187,1227,0.016895,-21,0.885382,2871757,38162.082511
188,1039,0.019874,-21,0.884862,2884446,38330.741978
189,1246,0.017579,-20,0.884240,2899407,38529.589283
190,1254,0.016547,-21,0.883613,2915967,38757.864722
191,1177,0.018627,-20,0.883024,2931250,38970.409278
192,1056,0.019650,-21,0.882496,2944469,39150.632749
193,1221,0.017033,-21,0.881885,2961678,39384.040021
194,1094,0.018924,-21,0.881339,2975728,39573.955535
195,1122,0.019427,-20,0.880777,2990235,39770.824712
196,1122,0.018554,-21,0.880216,3004610,39964.057645
197,1302,0.017446,-19,0.879566,3021300,40191.310127
198,1052,0.019665,-21,0.879039,3034406,40367.078718
199,1050,0.019824,-21,0.878514,3047074,40544.022674
200,1297,0.016032,-21,0.877866,3064045,40778.340914
201,1096,0.018934,-21,0.877318,3078842,40979.305588
202,1258,0.016422,-21,0.876689,3095132,41200.561936
203,1450,0.015121,-20,0.875964,3113630,41452.575819
204,1061,0.019503,-21,0.875433,3126880,41632.703886
205,1237,0.017609,-20,0.874815,3143389,41855.105325
206,1272,0.016407,-21,0.874179,3159506,42071.589176
207,1236,0.017620,-20,0.873561,3176321,42302.247350
208,1073,0.019240,-21,0.873024,3189833,42486.800245
209,1146,0.018145,-21,0.872452,3205392,42690.654440
210,1166,0.017833,-21,0.871869,3220674,42902.445407
211,1260,0.016461,-21,0.871239,3237340,43123.694825
212,1204,0.018182,-20,0.870637,3252704,43331.559813
213,1033,0.019743,-21,0.870120,3266137,43514.977494
214,1127,0.018540,-21,0.869557,3280699,43715.334510
215,1105,0.018812,-21,0.869004,3295369,43909.062221
216,1094,0.019020,-21,0.868457,3308548,44086.616044
217,1358,0.016080,-20,0.867778,3325874,44321.277004
218,1057,0.019685,-21,0.867250,3340086,44510.824717
219,1245,0.017583,-20,0.866627,3356655,44732.566529
220,1200,0.017342,-21,0.866027,3372001,44942.796072
221,1442,0.015205,-20,0.865306,3391394,45203.684592
222,1111,0.018519,-21,0.864750,3405603,45394.872584
223,1000,0.020800,-21,0.864251,3418143,45565.983229
224,1120,0.019409,-20,0.863691,3432796,45766.151260
225,1580,0.014478,-19,0.862901,3452602,46037.089325
226,1257,0.017416,-20,0.862272,3469098,46261.353937
227,1048,0.019710,-21,0.861748,3483682,46460.461666
228,1534,0.014301,-20,0.860981,3503365,46727.023690
229,1144,0.019098,-20,0.860409,3519692,46945.252187
230,1249,0.017493,-20,0.859784,3534931,47151.363084
231,1158,0.017811,-21,0.859206,3549198,47342.116651
232,1160,0.017972,-21,0.858626,3564891,47558.525278
233,1266,0.016472,-21,0.857993,3581141,47781.584514
234,1130,0.019350,-20,0.857428,3595158,47970.066345
235,1041,0.019822,-21,0.856907,3609036,48157.895756
236,1328,0.017332,-19,0.856243,3626000,48384.700885
237,1579,0.015872,-17,0.855453,3647047,48662.628663
238,1103,0.018830,-21,0.854902,3661139,48851.665966
239,1324,0.016520,-20,0.854240,3679065,49091.478204
240,1143,0.018138,-21,0.853668,3694236,49292.183411
241,1146,0.019030,-20,0.853096,3709502,49500.023692
242,1053,0.019713,-21,0.852569,3722815,49677.085835
243,1066,0.019386,-21,0.852036,3736646,49859.573470
244,1303,0.017506,-19,0.851384,3753870,50091.162612
245,1083,0.019177,-21,0.850843,3768105,50280.699350
246,1053,0.019733,-21,0.850317,3781646,50462.337588
247,1119,0.019519,-20,0.849757,3794971,50637.770369
248,1137,0.018250,-21,0.849189,3809591,50834.152605
249,1152,0.018046,-21,0.848612,3825017,51044.679141
250,1094,0.018965,-21,0.848066,3839021,51229.220217
251,1023,0.020338,-21,0.847554,3851988,51402.797950
252,1468,0.014874,-20,0.846820,3871431,51660.537664
253,1256,0.016653,-21,0.846192,3887973,51879.355923
254,1306,0.016672,-20,0.845539,3904890,52104.366035
255,1181,0.017635,-21,0.844948,3919823,52299.935399
256,1282,0.016216,-21,0.844307,3936072,52515.039879
257,1208,0.017176,-21,0.843703,3951457,52726.643502
258,1015,0.020464,-21,0.843196,3965036,52909.099896
259,1076,0.019318,-21,0.842658,3979275,53098.759447
260,1250,0.017480,-20,0.842033,3995561,53316.456402
261,1248,0.016548,-21,0.841409,4011744,53531.149962
262,1309,0.015908,-21,0.840755,4028484,53755.939853
263,1010,0.020586,-21,0.840249,4041029,53919.818782
264,1095,0.018901,-21,0.839702,4054715,54104.968203
265,1087,0.019126,-21,0.839159,4068954,54297.209600
266,1246,0.018424,-19,0.838535,4084756,54512.055553
267,1267,0.017188,-20,0.837902,4101696,54740.129838
268,1052,0.019775,-21,0.837376,4114719,54911.688641
269,1098,0.019001,-21,0.836827,4129631,55112.449712
270,1355,0.016926,-19,0.836149,4146965,55350.852788
271,1339,0.015558,-21,0.835480,4163443,55571.257353
272,1262,0.017426,-20,0.834849,4180491,55800.172490
273,1171,0.018501,-20,0.834264,4196249,56011.227555
274,1149,0.019107,-20,0.833689,4211266,56212.926793
275,1402,0.015661,-20,0.832988,4229735,56466.041378
276,1145,0.018051,-21,0.832415,4244819,56670.950931
277,1021,0.020406,-21,0.831905,4256977,56838.866897
278,1117,0.019685,-20,0.831346,4271029,57030.271817
279,1051,0.019825,-21,0.830821,4284350,57210.983173
280,1131,0.019256,-20,0.830256,4300098,57421.729357
281,1097,0.019003,-21,0.829707,4314590,57616.345292
282,1088,0.019102,-21,0.829163,4328651,57803.585139
283,1029,0.020117,-21,0.828649,4341736,57981.002949
284,1269,0.018083,-19,0.828014,4358475,58201.189826
285,1352,0.016977,-19,0.827338,4376293,58437.148620
286,1075,0.019414,-21,0.826801,4390801,58634.120984
287,1193,0.018313,-20,0.826204,4405245,58829.587774
288,1127,0.018429,-21,0.825640,4419572,59024.094097
289,1266,0.016282,-21,0.825008,4435380,59231.124976
290,1205,0.018346,-20,0.824405,4451275,59443.588295
291,1479,0.015518,-19,0.823665,4470577,59699.628867
292,1169,0.018680,-20,0.823081,4486306,59916.292791
293,1409,0.016310,-19,0.822377,4505028,60171.509990
294,1200,0.018236,-20,0.821777,4520502,60382.774286
295,1306,0.016714,-20,0.821124,4537966,60613.691379
296,1167,0.018726,-20,0.820540,4552727,60814.451130
297,1267,0.016519,-21,0.819906,4568076,61021.991332
298,1246,0.017450,-20,0.819284,4583449,61228.808332
299,1061,0.019579,-21,0.818753,4597340,61415.454733
300,1210,0.018035,-20,0.818148,4613562,61637.781562
301,1016,0.020330,-21,0.817640,4626337,61809.621555
302,1092,0.019019,-21,0.817094,4640826,62006.734370
303,1321,0.016596,-20,0.816434,4658678,62244.139660
304,1316,0.015747,-21,0.815775,4675077,62467.032764
305,1180,0.018564,-20,0.815186,4689120,62657.278662
306,1194,0.017478,-21,0.814589,4704113,62863.620574
307,1511,0.014548,-20,0.813833,4723237,63122.096985
308,1339,0.017098,-19,0.813164,4739585,63345.625078
309,1300,0.017620,-19,0.812513,4756043,63567.086302
310,1429,0.016081,-19,0.811799,4775246,63828.532499
311,1169,0.018689,-20,0.811214,4790306,64030.710391
312,1353,0.015387,-21,0.810538,4808207,64272.955412
313,1059,0.019639,-21,0.810009,4821173,64445.607802
314,1151,0.018125,-21,0.809433,4836890,64653.744299
315,1227,0.017890,-20,0.808820,4853394,64875.656694
316,1096,0.018922,-21,0.808272,4867811,65069.119878
317,1221,0.017016,-21,0.807661,4884539,65299.883308
318,1133,0.019337,-20,0.807095,4899682,65508.820735
319,1256,0.016620,-21,0.806466,4917168,65739.939830
320,1116,0.018522,-21,0.805909,4932339,65945.842436
321,1092,0.019072,-21,0.805362,4946398,66135.446940
322,1266,0.017342,-20,0.804729,4962452,66353.963570
323,1230,0.018656,-19,0.804115,4979282,66581.410316
324,1328,0.016451,-20,0.803451,4995361,66801.171387
325,1023,0.020252,-21,0.802939,5007860,66969.134731
326,1107,0.018760,-21,0.802385,5021805,67157.585672
327,1205,0.018217,-20,0.801783,5036923,67361.270354
328,1119,0.019479,-20,0.801223,5050850,67552.517824
329,1380,0.015139,-21,0.800534,5067914,67783.917835
330,1247,0.017566,-20,0.799910,5082749,67987.062087
331,1279,0.017038,-20,0.799270,5100960,68232.052561
332,1106,0.018844,-21,0.798717,5115008,68424.121697
333,1064,0.019518,-21,0.798185,5129050,68617.093168
334,1295,0.016915,-20,0.797538,5146212,68847.687067
335,1120,0.018602,-21,0.796978,5161000,69053.095504
336,1251,0.016678,-21,0.796353,5177019,69273.613688
337,1176,0.017750,-21,0.795764,5192140,69479.469881
338,1208,0.017228,-21,0.795161,5207921,69694.052994
339,1307,0.017561,-19,0.794507,5224446,69917.280042
340,1201,0.017405,-21,0.793907,5240070,70129.408885
341,1011,0.020480,-21,0.793401,5253923,70317.297373
342,1478,0.016304,-18,0.792662,5273175,70587.108718
343,1264,0.016395,-21,0.792030,5288513,70800.665697
344,1333,0.017335,-19,0.791363,5304238,71015.485456
345,1269,0.018011,-19,0.790729,5320376,71233.392755
346,1070,0.019457,-21,0.790194,5334391,71425.753596
347,1114,0.019654,-20,0.789637,5349232,71628.119362
348,1177,0.018532,-20,0.789049,5363735,71828.495076
349,1026,0.020108,-21,0.788536,5376197,72001.564329
350,1139,0.018180,-21,0.787966,5390653,72198.077182
351,1099,0.018880,-21,0.787416,5405560,72399.469058
352,1665,0.013788,-19,0.786584,5427076,72690.329959
353,1294,0.016073,-21,0.785937,5443198,72912.040599
354,1031,0.020014,-21,0.785421,5456974,73099.096938
355,1092,0.019011,-21,0.784876,5471270,73291.340484
356,1156,0.019118,-20,0.784297,5485361,73482.123660
357,1264,0.017308,-20,0.783666,5502410,73715.114296
358,1144,0.019174,-20,0.783093,5516314,73904.522304
359,1385,0.015128,-21,0.782401,5533605,74141.932998
360,1094,0.018840,-21,0.781854,5547618,74332.434258
361,1373,0.017497,-18,0.781168,5564912,74570.120846
362,1160,0.017920,-21,0.780587,5577945,74750.317214
363,1019,0.020169,-21,0.780078,5591444,74936.631513
364,1388,0.015866,-20,0.779384,5608751,75172.392079
365,1517,0.015783,-18,0.778625,5628619,75440.671097
366,1179,0.017651,-21,0.778036,5644576,75657.780192
367,1209,0.017192,-21,0.777432,5659275,75858.664575
368,1275,0.017001,-20,0.776794,5675099,76081.582036
369,1455,0.014940,-20,0.776066,5692880,76319.520041
370,1017,0.019969,-21,0.775558,5704992,76481.652489
371,1261,0.016088,-21,0.774927,5720914,76699.794739
372,1103,0.018584,-21,0.774376,5734379,76884.269857
373,1194,0.017775,-20,0.773779,5748137,77069.141300
374,1417,0.015918,-19,0.773070,5764545,77292.909363
375,1207,0.017340,-20,0.772467,5779362,77489.979392
376,1651,0.015131,-17,0.771641,5799954,77766.068918
377,1167,0.018353,-20,0.771058,5814529,77963.439855
378,1094,0.018414,-21,0.770511,5828315,78145.068075
379,1074,0.018126,-21,0.769974,5841853,78326.806573
380,1288,0.016506,-20,0.769330,5857599,78539.983036
381,1082,0.018673,-21,0.768789,5871582,78728.274417
382,1129,0.018311,-21,0.768224,5884710,78903.964241
383,1011,0.019667,-21,0.767719,5896317,79058.131036
384,1186,0.017091,-21,0.767126,5911045,79255.912759
385,1083,0.018536,-21,0.766585,5923110,79423.299629
386,1251,0.016257,-21,0.765959,5938016,79621.489670
387,1212,0.016772,-21,0.765353,5951916,79808.859482
388,1226,0.017032,-21,0.764740,5966774,80005.035414
389,1071,0.019357,-21,0.764204,5978935,80173.953174
390,1120,0.018883,-20,0.763645,5992696,80364.600649
391,1273,0.016907,-20,0.763008,6008126,80569.669009
392,1099,0.018241,-21,0.762459,6020999,80740.253319
393,1206,0.017469,-20,0.761856,6034503,80920.467079
394,1129,0.018072,-20,0.761291,6047009,81090.756338
395,1241,0.017076,-20,0.760671,6062505,81298.836211
396,1110,0.018029,-21,0.760115,6074651,81461.131412
397,1106,0.018636,-21,0.759563,6087166,81632.285255
398,1028,0.018783,-21,0.759049,6098588,81786.201509
399,1095,0.018165,-21,0.758501,6111101,81953.247349
400,1328,0.016209,-20,0.757837,6126760,82167.288862
401,1164,0.017084,-21,0.757255,6140304,82351.341752
402,1296,0.018943,-19,0.756607,6154495,82544.918683
403,1394,0.015687,-20,0.755910,6168767,82737.643006
404,1081,0.018276,-21,0.755370,6180109,82889.970668
405,1089,0.018402,-21,0.754825,6192955,83065.760643
406,1307,0.016043,-21,0.754171,6208593,83275.056994
407,1294,0.016698,-21,0.753525,6222760,83464.726442
408,1300,0.016651,-21,0.752875,6237926,83667.144272
409,1352,0.016362,-20,0.752198,6253552,83876.349660
410,1204,0.017021,-20,0.751597,6267832,84063.507258
411,1014,0.019279,-21,0.751089,6279662,84224.889280
412,1434,0.016331,-19,0.750372,6296280,84441.732232
413,1204,0.017851,-21,0.749771,6310719,84634.327425
414,1045,0.019317,-21,0.749248,6323252,84805.752675
415,1122,0.018092,-21,0.748687,6336161,84983.501892
416,1116,0.019323,-20,0.748129,6348763,85153.497193
417,1234,0.017482,-20,0.747512,6361806,85330.839770
418,1535,0.014776,-21,0.746745,6380418,85579.844314
419,1123,0.018199,-21,0.746183,6392861,85748.712217
420,1344,0.017373,-19,0.745511,6408807,85963.028762
421,1223,0.017724,-21,0.744900,6423290,86151.527889
422,1566,0.016138,-17,0.744117,6442051,86406.737102
423,1073,0.019875,-21,0.743580,6454312,86575.661388
424,1183,0.018461,-21,0.742989,6468439,86767.462316
425,1147,0.019774,-20,0.742415,6482035,86953.149214
426,1247,0.019369,-19,0.741791,6496224,87146.149923
427,1538,0.016026,-18,0.741023,6514587,87387.102300
428,1009,0.020215,-21,0.740518,6526443,87549.519207
429,1185,0.018041,-21,0.739926,6540928,87747.235242
430,1309,0.016744,-21,0.739271,6554935,87932.975128
431,1413,0.015958,-21,0.738565,6571848,88159.520254
432,1155,0.019797,-20,0.737987,6585593,88349.929512
433,1162,0.018735,-21,0.737406,6598682,88522.955613
434,1257,0.018189,-20,0.736778,6613253,88715.337248
435,1239,0.018309,-20,0.736158,6627599,88907.997304
436,1115,0.019056,-21,0.735600,6640479,89078.165690
437,1136,0.017766,-21,0.735032,6653187,89248.743084
438,1226,0.019500,-20,0.734420,6667561,89443.827772
439,1501,0.014966,-21,0.733669,6685934,89684.523438
440,1212,0.018597,-21,0.733063,6700189,89874.414984
441,1045,0.019437,-21,0.732541,6712599,90043.091554
442,1213,0.018210,-20,0.731934,6726319,90227.101507
443,1184,0.018217,-20,0.731342,6740169,90412.118568
444,1319,0.016942,-20,0.730683,6755744,90621.875717
445,1320,0.018773,-19,0.730023,6771917,90844.015587
446,1114,0.019686,-21,0.729465,6785720,91029.187137
447,1116,0.019795,-21,0.728908,6798128,91196.852216
448,1089,0.019504,-21,0.728363,6810123,91353.814366
449,1101,0.018289,-21,0.727812,6824630,91548.214988
450,1288,0.018855,-21,0.727168,6839926,91748.958405
451,1105,0.020564,-20,0.726616,6852603,91922.803380
452,1272,0.019388,-20,0.725980,6865821,92106.891414
453,1051,0.019636,-21,0.725455,6878246,92278.720744
454,1257,0.018334,-20,0.724826,6893487,92483.484558
455,1104,0.020159,-21,0.724274,6906175,92651.741600
456,1161,0.018902,-21,0.723693,6917937,92808.168049
457,1118,0.019152,-20,0.723135,6930881,92987.186132
458,1365,0.017910,-21,0.722452,6947231,93208.927613
459,1059,0.019560,-21,0.721923,6958027,93354.010236
460,1129,0.018856,-21,0.721358,6971130,93529.470692
461,1041,0.019270,-21,0.720838,6982962,93688.755500
462,1210,0.018603,-21,0.720233,6995872,93859.447039
463,1482,0.018451,-19,0.719491,7013220,94090.782462
464,1195,0.020337,-20,0.718894,7027053,94280.036789
465,1136,0.018185,-21,0.718326,7039534,94448.106154
466,1073,0.019583,-21,0.717790,7052438,94621.915188
467,1268,0.020165,-20,0.717156,7066562,94816.949315
468,1158,0.020219,-20,0.716576,7080895,95011.167760
469,1011,0.019543,-21,0.716071,7092627,95170.134909
470,1041,0.019682,-21,0.715550,7105249,95342.281300
471,1456,0.019372,-18,0.714823,7121560,95562.148552
472,1318,0.018632,-19,0.714163,7137810,95785.681432
473,1098,0.019818,-21,0.713615,7150369,95958.441170
474,1366,0.018698,-20,0.712932,7165501,96161.634155
475,1116,0.019883,-20,0.712373,7177451,96324.219414
476,1124,0.019702,-21,0.711812,7188541,96470.003836
477,1117,0.019660,-21,0.711253,7201195,96642.363203
478,1092,0.018391,-21,0.710707,7213911,96814.104353
479,1441,0.018595,-19,0.709987,7230138,97032.610140
480,1007,0.019692,-21,0.709483,7241945,97191.707035
481,1132,0.017217,-20,0.708917,7254944,97367.654626
482,1036,0.018538,-21,0.708399,7267332,97535.328405
483,1057,0.017889,-21,0.707871,7278094,97677.579439
484,1127,0.018601,-21,0.707307,7290034,97837.831344
485,1096,0.018026,-21,0.706759,7301921,98002.252151
486,1022,0.018475,-21,0.706248,7313287,98154.948667
487,1367,0.018356,-19,0.705565,7327256,98343.619322
488,1174,0.016175,-21,0.704978,7340888,98527.197551
489,1186,0.018511,-21,0.704384,7355158,98715.385387
490,1098,0.017802,-21,0.703836,7368290,98891.635899
491,1108,0.017215,-21,0.703282,7380186,99053.463084
492,1101,0.018008,-21,0.702731,7391630,99207.483471
493,1297,0.016549,-21,0.702082,7406418,99408.540910
494,1203,0.019808,-20,0.701481,7420776,99603.811504
495,1006,0.017180,-21,0.700978,7431905,99753.629729
496,1248,0.017370,-20,0.700354,7445877,99945.268662
497,1135,0.018741,-21,0.699787,7459130,100130.447963
498,1307,0.017500,-20,0.699133,7475120,100349.176108
499,1082,0.017210,-21,0.698592,7487896,100525.264216
500,1046,0.016626,-21,0.698069,7499175,100679.720294
